Service

+---------+----------------------------------------------------------------------------+--------------+---------+----------+---------+-------------+--------+------------------------------------+
|ServiceID|Name                                                                        |EstimationCost|LaborCost|Estimation|LaborTime|HasConditions|Obsolete|Uuid                                |
|180      |Замена правого сальника заднего редуктора                                   |1900.00       |1520.00  |75        |1.25000  |false        |0       |9DB1BBE3-4EA8-4911-9335-40879CA25E43|
|181      |Замена нижних втулок заднего амортизатора                                   |450.00        |1350.01  |20        |0.33333  |false        |1       |FB942AC9-8110-4B63-B31D-0DD0045B6124|
|182      |Замена крестовины кардана                                                   |2600.00       |2000.00  |78        |1.30000  |true         |0       |8ACDCEFF-EDEA-445A-A0F1-B56008090F39|
|183      |Ремонт блока поджига                                                        |350.00        |1050.01  |20        |0.33333  |false        |1       |6A80CB80-4637-42F8-822E-B00595CCD752|
|184      |Снятие и установка фары головного света                                     |1650.00       |1000.00  |99        |1.65000  |false        |0       |C23B9559-55F0-4CE4-A6B6-7B399B1C7DE5|
|185      |Замена уплотнений рулевой рейки                                             |7350.00       |1750.00  |252       |4.20000  |true         |0       |70F9CD36-0657-4539-892C-BED6A8EA54EB|
|186      |Замена впускного коллектора                                                 |3200.00       |1280.00  |150       |2.50000  |false        |0       |B33C7F12-8DC3-4145-B7D6-A86B5E8723B2|
|187      |Замена сальника заднего редуктора левого                                    |1900.00       |1520.00  |75        |1.25000  |false        |0       |78158C73-83F8-4F97-B4C5-3A4AF625E406|
|188      |Подключение света габаритных фонарей                                        |550.00        |825.00   |40        |0.66667  |false        |1       |EEB8ADA2-420A-4ED7-9B71-7A263E15C426|
|189      |Замена колесной шпильки заднего колеса                                      |1550.00       |775.00   |120       |2.00000  |false        |1       |3CB8C855-7F2F-4CF6-ABF3-8C9871F0DE43|
|190      |Ремонт корпуса зеркала                                                      |450.00        |900.00   |30        |0.50000  |false        |1       |0A4E1AC7-0605-4339-8785-BCC78633D1E8|
|191      |Технологическая мойка                                                       |250.00        |1000.00  |15        |0.25000  |true         |0       |A2DB1FF2-CCFA-44C8-9FC3-5C6B8A9C9B23|
|192      |Ремонт регулятора климат контроля                                           |800.00        |800.00   |60        |1.00000  |false        |1       |8A316125-95E7-4465-A1B4-25CD7DD514F4|
|193      |Замена фары                                                                 |1350.00       |1350.00  |60        |1.00000  |false        |0       |E15F9E64-7A1A-41E9-B4F5-463C4C6515EB|
|194      |Регулировка света фар для прохождения ТО                                    |1800.00       |3000.00  |36        |0.60000  |true         |0       |CF0F2FB8-F836-4095-B841-2369CD0F1D4A|
|195      |Замена выходной втулки рулевой рейки                                        |1600.00       |2000.00  |48        |0.80000  |true         |0       |34899247-1F28-40AD-A846-6399F9512ACA|
|196      |Замена масла в ДВС с промывкой                                              |900.00        |1200.00  |45        |0.75000  |false        |0       |7FF2838F-1AFF-4551-8AB1-E1E56AF6B8CB|
|197      |Замена опоры ДВС задней                                                     |1900.00       |1520.00  |75        |1.25000  |false        |0       |70A18F56-153B-4C1C-9B75-9A15CA8F46DC|
|198      |Замена правой опоры ДВС                                                     |1400.00       |2000.00  |42        |0.70000  |true         |0       |CC340C2D-A2F5-48D3-9FD7-B8EE76A17044|
|199      |Замена задних тормозных колодок                                             |1500.00       |1000.00  |90        |1.50000  |false        |0       |0902D124-24B2-4271-B358-46F355136847|
|200      |Устранение течи из под крепления масленого фильтра                          |850.00        |1020.00  |50        |0.83333  |true         |1       |7DEB985A-60A0-4BBE-9EB4-B13C97E78C27|
|201      |Замена заднего фонаря                                                       |600.00        |1200.00  |30        |0.50000  |false        |0       |DEAE3BF5-256C-4B3E-86A0-730B146EB57F|
|202      |Замена заднего амортизатора                                                 |1050.00       |2100.00  |30        |0.50000  |false        |0       |BA7F2A8D-4C7F-4AC1-8FBD-E63E6666B5BB|
